play_id,start_down,end_down,quarter,play_type,seconds_remaining,text,score_value,yards
401547754243,1,2,1,Rush,655,(Shotgun) B.Mayfield scrambles right end to PHI 10 for 7 yards (K.Byard).,0,7
401547754265,2,3,1,Pass Incompletion,613,(Shotgun) B.Mayfield pass incomplete short middle to C.Otton.,0,0
401547754288,3,4,1,Pass Incompletion,610,(Shotgun) B.Mayfield pass incomplete short left to T.Palmer.,0,0
401547754321,1,1,1,Official Timeout,602,Timeout at 10:02.,0,0
401547754311,4,0,1,Field Goal Good,602,"C.McLaughlin 28 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",3,28
401547754331,0,1,1,Kickoff,602,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
401547754354,1,2,1,Rush,602,(Shotgun) D.Swift left end to PHI 34 for 9 yards (K.Britt; J.Dean).,0,9
401547754376,2,1,1,Rush,562,(Shotgun) D.Swift left guard to PHI 36 for 2 yards (C.Kancey).,0,2
401547754398,1,2,1,Pass Reception,523,(Shotgun) J.Hurts pass short left to J.Jones to PHI 40 for 4 yards (J.Dean).,0,4
401547754423,2,3,1,Pass Reception,486,(Shotgun) J.Hurts pass short right to D.Goedert to PHI 44 for 4 yards (C.Davis).,0,4
401547754448,3,4,1,Pass Incompletion,438,"(Shotgun) J.Hurts pass incomplete deep right to D.Goedert (A.Winfield, K.Britt).",0,0
401547754471,4,1,1,Punt,434,"B.Mann punts 35 yards to TB 21, Center-R.Lovato, fair catch by D.Thompkins.",0,0
401547754481,1,1,1,Official Timeout,427,Timeout at 07:07.,0,0
401547754491,1,1,1,Penalty,427,"(Shotgun) PENALTY on TB-T.Palmer, False Start, 5 yards, enforced at TB 21 - No Play.",0,-5
401547754522,1,1,1,Pass Reception,427,"(Shotgun) B.Mayfield pass deep right to D.Moore to TB 38 for 22 yards (K.Byard). PENALTY on PHI-Z.Cunningham, Face Mask, 15 yards, enforced at TB 38.",0,37
401547754558,1,2,1,Pass Incompletion,402,B.Mayfield pass incomplete deep right to M.Evans.,0,0
401547754581,2,3,1,Rush,396,(Shotgun) R.White up the middle to PHI 44 for 3 yards (A.Maddox).,0,3
401547754637,1,1,1,Official Timeout,347,Timeout at 05:47.,0,0
401547754603,3,0,1,Passing Touchdown,347,"(Shotgun) B.Mayfield pass short left to D.Moore for 44 yards, TOUCHDOWN.C.McLaughlin extra point is GOOD, Center-Z.Triner, Holder-J.Camarda.",6,44
401547754644,0,1,1,Kickoff,347,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
401547754667,1,2,1,Rush,347,(Shotgun) D.Swift up the middle to PHI 28 for 3 yards (G.Gaines; K.Britt). TB-Y.Diaby was injured during the play.,0,3
401547754689,2,3,1,Pass Reception,317,(Shotgun) J.Hurts pass short left to Q.Watkins pushed ob at PHI 32 for 4 yards (J.Dean).,0,4
401547754722,3,4,1,Pass Incompletion,278,(Shotgun) J.Hurts pass incomplete short left to D.Goedert.,0,0
401547754745,4,1,1,Punt,275,"B.Mann punts 57 yards to TB 11, Center-R.Lovato. D.Thompkins to TB 24 for 13 yards (M.Garner).",0,13
401547754758,1,1,1,Official Timeout,262,Timeout at 04:22.,0,0
401547754771,1,2,1,Rush,262,(Shotgun) C.Edmonds up the middle to TB 28 for 4 yards (B.Graham).,0,4
401547754800,2,1,1,Pass Reception,226,(Shotgun) B.Mayfield pass short right to C.Edmonds pushed ob at TB 36 for 8 yards (Z.Cunningham).,0,8
401547754835,1,2,1,Rush,188,T.Palmer left end to TB 45 for 9 yards (K.Ringo; B.Roby).,0,9
401547754862,2,1,1,Rush,140,J.Skule reported in as eligible.  C.Edmonds up the middle to TB 46 for 1 yard (N.Smith).,0,1
401547754886,1,2,1,Rush,101,"(Shotgun) R.White up the middle to TB 43 for -3 yards (B.Graham, N.Smith).",0,-3
401547754908,2,1,1,Pass Reception,60,(Shotgun) B.Mayfield pass short middle to C.Otton to PHI 33 for 24 yards (N.Morrow).,0,24
401547754933,1,2,1,Rush,19,R.White left guard to PHI 32 for 1 yard (N.Morrow; J.Sweat).,0,1
401547754955,2,2,1,End Period,0,END QUARTER 1,0,0
401547754975,2,3,2,Sack,900,(Shotgun) B.Mayfield sacked at PHI 36 for -4 yards (J.Sweat).,0,-4
401547754995,3,4,2,Pass Incompletion,854,(Shotgun) B.Mayfield pass incomplete short middle to D.Moore (Z.Cunningham).,0,0
4015477541028,1,1,2,Official Timeout,843,Timeout at 14:03.,0,0
4015477541018,4,0,2,Field Goal Good,843,"C.McLaughlin 54 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",3,54
4015477541038,0,1,2,Kickoff,843,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
4015477541061,1,2,2,Pass Incompletion,843,(Shotgun) J.Hurts pass incomplete short right to D.Smith.,0,0
4015477541084,2,1,2,Pass Reception,840,(Shotgun) J.Hurts pass short middle to D.Smith to TB 44 for 31 yards (Z.McCollum).,0,31
4015477541109,1,1,2,Pass Reception,807,"(No Huddle, Shotgun) J.Hurts pass short right to D.Smith to TB 32 for 12 yards (C.Izien).",0,12
4015477541134,1,2,2,Pass Reception,776,"(No Huddle, Shotgun) J.Hurts pass short left to Q.Watkins pushed ob at TB 30 for 2 yards (J.Dean).",0,2
4015477541164,2,3,2,Sack,741,(Shotgun) J.Hurts sacked at TB 30 for 0 yards (J.Tryon).,0,0
4015477541198,3,4,2,Pass Incompletion,699,(Shotgun) J.Hurts pass incomplete short left to D.Smith.,0,0
4015477541231,1,1,2,Official Timeout,691,Timeout at 11:31.,0,0
4015477541221,4,0,2,Field Goal Good,691,"J.Elliott 47 yard field goal is GOOD, Center-R.Lovato, Holder-B.Mann.",3,47
4015477541241,0,1,2,Kickoff,691,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",0,0
4015477541264,1,2,2,Pass Reception,691,B.Mayfield pass short left to D.Thompkins to TB 29 for 4 yards (B.Roby).,0,4
4015477541289,2,3,2,Pass Incompletion,650,(Shotgun) B.Mayfield pass incomplete deep left to M.Evans.,0,0
4015477541312,3,1,2,Rush,645,(Shotgun) B.Mayfield scrambles right end to TB 38 for 9 yards (K.Byard).,0,9
4015477541334,1,2,2,Rush,597,(Shotgun) R.White up the middle to TB 39 for 1 yard (J.Davis).,0,1
4015477541356,2,1,2,Rush,559,(Shotgun) D.Thompkins left end pushed ob at TB 49 for 10 yards (K.Ringo).,0,10
4015477541383,1,2,2,Pass Incompletion,516,(Shotgun) B.Mayfield pass incomplete short middle to C.Otton.,0,0
4015477541406,2,3,2,Pass Reception,513,(Shotgun) B.Mayfield pass short right to C.Godwin to PHI 42 for 9 yards (N.Morrow).,0,9
4015477541431,3,4,2,Rush,468,"(Shotgun) R.White up the middle to PHI 42 for no gain (K.Byard, Z.Cunningham).",0,0
4015477541453,4,1,2,Rush,423,R.White left end to PHI 35 for 7 yards (B.Graham).,0,7
4015477541475,1,2,2,Pass Incompletion,384,(Shotgun) B.Mayfield pass incomplete short right to C.Edmonds.,0,0
4015477541498,2,3,2,Pass Reception,382,"(No Huddle, Shotgun) B.Mayfield pass short right to C.Otton to PHI 30 for 5 yards (N.Morrow).",0,5
4015477541523,3,4,2,Pass Incompletion,343,(Shotgun) B.Mayfield pass incomplete short middle to M.Evans (Z.Cunningham).,0,0
4015477541556,1,1,2,Official Timeout,335,Timeout at 05:35.,0,0
4015477541546,4,0,2,Field Goal Good,335,"C.McLaughlin 48 yard field goal is GOOD, Center-Z.Triner, Holder-J.Camarda.",3,48
4015477541566,0,1,2,Kickoff,335,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
4015477541589,1,1,2,Pass Incompletion,335,"(Shotgun) J.Hurts pass incomplete short right to D.Goedert. PENALTY on PHI-C.Jurgens, Ineligible Downfield Pass, 5 yards, enforced at PHI 25 - No Play.",0,-5
4015477541623,1,2,2,Pass Reception,332,(Shotgun) J.Hurts pass short left to J.Jones pushed ob at PHI 24 for 4 yards (J.Dean).,0,4
4015477541653,2,1,2,Fumble Recovery (Own),298,"(Shotgun) J.Hurts pass short left to J.Jones to PHI 38 for 14 yards (L.David). FUMBLES (L.David), and recovers at PHI 38. PHI-J.Jones was injured during the play.",0,14
4015477541678,1,2,2,Rush,274,(Shotgun) D.Swift up the middle to PHI 40 for 2 yards (W.Gholston).,0,2
4015477541703,2,1,2,Pass Reception,234,(Shotgun) J.Hurts pass deep middle to D.Smith to TB 5 for 55 yards (J.Dean).,0,55
4015477541787,1,1,2,Official Timeout,186,Timeout at 03:06.,0,0
4015477541728,1,0,2,Passing Touchdown,186,"(Shotgun) J.Hurts pass short right to D.Goedert for 5 yards, TOUCHDOWN.TWO-POINT CONVERSION ATTEMPT. J.Hurts rushes up the middle. ATTEMPT FAILS.",6,5
4015477541793,0,1,2,Kickoff,186,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.",0,0
4015477541816,1,1,2,Rush,186,(Shotgun) R.White left end to TB 36 for 11 yards (B.Roby).,0,11
4015477541838,1,2,2,Pass Incompletion,146,(Shotgun) B.Mayfield pass incomplete short right.,0,0
4015477541861,2,1,2,Pass Reception,140,B.Mayfield pass short left to C.Otton to PHI 45 for 19 yards (J.Bradberry).,0,19
4015477541874,1,1,2,Two-minute warning,120,Two-Minute Warning,0,0
4015477541886,1,2,2,Pass Incompletion,120,(Shotgun) B.Mayfield pass incomplete deep middle to C.Godwin.,0,0
4015477541936,2,3,2,Pass Incompletion,115,(Shotgun) B.Mayfield pass incomplete short left to R.White.,0,0
4015477541948,3,3,2,Timeout,112,Timeout #1 by PHI at 01:52.,0,0
4015477541959,3,4,2,Sack,112,(Shotgun) B.Mayfield sacked at TB 48 for -7 yards (B.Graham).,0,-7
4015477541973,4,4,2,Timeout,102,Timeout #2 by PHI at 01:42.,0,0
4015477541986,4,1,2,Punt,102,"J.Camarda punts 47 yards to PHI 5, Center-Z.Triner. B.Covey MUFFS catch, and recovers at PHI 9.",0,0
4015477542005,1,1,2,Official Timeout,93,Timeout at 01:33.,0,0
4015477542023,1,2,2,Pass Reception,92,(Shotgun) J.Hurts pass short right to K.Gainwell to PHI 18 for 9 yards (D.White; C.Davis).,0,9
4015477542055,2,1,2,Rush,69,"(No Huddle, Shotgun) K.Gainwell up the middle to PHI 19 for 1 yard (V.Vea).",0,1
4015477542077,1,2,2,Pass Incompletion,46,"(No Huddle, Shotgun) J.Hurts pass incomplete short right [J.Tryon].",0,0
4015477542100,2,1,2,Pass Reception,40,(Shotgun) J.Hurts pass short right to D.Smith to PHI 32 for 13 yards (A.Winfield).,0,13
4015477542113,1,1,2,Timeout,32,Timeout #3 by PHI at 00:32.,0,0
4015477542125,1,2,2,Pass Incompletion,32,(Shotgun) J.Hurts pass incomplete deep right to D.Smith (C.Davis).,0,0
4015477542155,2,3,2,Pass Reception,26,(Shotgun) J.Hurts pass short right to D.Goedert pushed ob at PHI 34 for 2 yards (L.David).,0,2
4015477542185,3,4,2,Pass Reception,22,(Shotgun) J.Hurts pass short left to Q.Watkins to PHI 40 for 6 yards (L.David).,0,6
4015477542210,0,1,2,End of Half,0,END QUARTER 2,0,0
4015477542230,0,1,3,Kickoff,900,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
4015477542246,1,2,3,Rush,900,(Shotgun) D.Swift right end to PHI 24 for -1 yards (L.David).,0,-1
4015477542268,2,3,3,Pass Incompletion,857,(Shotgun) J.Hurts pass incomplete deep left to Q.Watkins (J.Dean).,0,0
4015477542291,3,4,3,Sack,852,(Shotgun) J.Hurts sacked at PHI 15 for -9 yards (sack split by C.Kancey and V.Vea).,0,-9
4015477542311,4,1,3,Punt,820,"B.Mann punts 44 yards to TB 41, Center-R.Lovato, downed by PHI-K.Ringo.",0,0
4015477542331,1,1,3,Pass Reception,811,"(Shotgun) B.Mayfield pass short left to C.Otton to PHI 48 for 11 yards (Z.Cunningham, D.Slay).",0,11
4015477542366,1,2,3,Pass Reception,770,(Shotgun) B.Mayfield pass short left to C.Otton to PHI 45 for 3 yards (A.Maddox).,0,3
4015477542391,2,3,3,Pass Incompletion,732,(Shotgun) B.Mayfield pass incomplete short right to R.White [M.Williams].,0,0
4015477542414,3,4,3,Sack,723,(Shotgun) B.Mayfield sacked at TB 45 for -10 yards (sack split by F.Cox and N.Smith).,0,-10
4015477542434,4,1,3,Punt,689,"J.Camarda punts 42 yards to PHI 13, Center-Z.Triner, fair catch by B.Covey.",0,0
4015477542449,1,1,3,Official Timeout,683,Timeout at 11:23.,0,0
4015477542463,1,1,3,Rush,683,"(Shotgun) J.Hurts scrambles up the middle to PHI 26 for 13 yards (L.David). Penalty on PHI-C.Jurgens, Offensive Holding, offsetting, enforced at PHI 13 - No Play. Penalty on TB-L.David, Unnecessary Roughness, offsetting.",0,0
4015477542503,1,2,3,Pass Reception,649,(Shotgun) J.Hurts pass short left to D.Smith to PHI 9 for -4 yards (J.Dean).,0,-4
4015477542528,2,3,3,Rush,605,(Shotgun) J.Hurts scrambles right end pushed ob at PHI 14 for 5 yards (C.Izien).,0,5
4015477542555,3,1,3,Pass Incompletion,561,"(Shotgun) J.Hurts pass incomplete short middle to D.Goedert. PENALTY on TB-J.Tryon, Defensive Pass Interference, 4 yards, enforced at PHI 14 - No Play.",0,4
4015477542589,1,2,3,Rush,558,(Shotgun) D.Swift right tackle to PHI 20 for 2 yards (P.O'Connor).,0,2
4015477542611,2,3,3,Rush,522,(Shotgun) D.Swift left end to PHI 22 for 2 yards (L.Hall).,0,2
4015477542638,3,4,3,Pass Reception,479,"(Shotgun) J.Hurts pass short left to K.Gainwell to PHI 23 for 1 yard (J.Dean, D.White).",0,1
4015477542663,4,1,3,Punt,445,"B.Mann punts 52 yards to TB 25, Center-R.Lovato. D.Thompkins to TB 36 for 11 yards (B.VanSumeren).",0,11
4015477542676,1,1,3,Official Timeout,433,Timeout at 07:13.,0,0
4015477542689,1,2,3,Pass Reception,433,(Shotgun) B.Mayfield pass short right to C.Otton to TB 43 for 7 yards (J.Bradberry; Z.Cunningham).,0,7
4015477542721,2,1,3,Rush,391,(Shotgun) R.White up the middle to PHI 45 for 12 yards (K.Byard).,0,12
4015477542743,1,2,3,Pass Reception,351,(Shotgun) B.Mayfield pass short left to C.Godwin pushed ob at PHI 37 for 8 yards (J.Bradberry).,0,8
4015477542773,2,3,3,Rush,313,(Shotgun) R.White left guard to PHI 36 for 1 yard (M.Williams).,0,1
4015477542795,3,4,3,Sack,275,B.Mayfield sacked at PHI 45 for -9 yards (M.Williams).,0,-9
4015477542815,4,1,3,Punt,228,"J.Camarda punts 35 yards to PHI 10, Center-Z.Triner, fair catch by B.Covey.",0,0
4015477542825,1,1,3,Official Timeout,221,Timeout at 03:41.,0,0
4015477542835,1,2,3,Rush,221,(Shotgun) K.Gainwell right end to PHI 4 for -6 yards (L.David).,0,-6
4015477542864,2,3,3,Pass Reception,173,(Shotgun) J.Hurts pass short left to D.Goedert ran ob at PHI 14 for 10 yards.,0,10
4015477542935,0,0,3,Kickoff Return (Offense),138,B.Mann kicks 69 yards from PHI 20 to TB 11. D.Thompkins pushed ob at TB 38 for 27 yards (E.Ricks).,0,27
4015477542894,3,0,3,Safety,136,"(No Huddle, Shotgun) J.Hurts pass incomplete short left [A.Nelson]. PENALTY on PHI-J.Hurts, Intentional Grounding, 14 yards, enforced in End Zone, SAFETY.",2,0
4015477542968,1,2,3,Rush,131,(Shotgun) R.White left end pushed ob at TB 44 for 6 yards (A.Maddox).,0,6
4015477543029,1,1,3,Official Timeout,79,Timeout at 01:19.,0,0
4015477542995,2,0,3,Passing Touchdown,79,"Trey Palmer Pass From Baker Mayfield for 56 Yds C.McLaughlin extra point is GOOD, Center-Z.Triner, Holder-J.Camarda.",6,56
4015477543036,0,0,3,Kickoff Return (Offense),79,J.Camarda kicks 55 yards from TB 35 to PHI 10. B.Scott to PHI 27 for 17 yards (S.Dennis; D.Delaney).,0,17
4015477543066,1,1,3,Rush,74,"(Shotgun) D.Swift up the middle to PHI 44 for 17 yards (J.Dean, K.Britt).",0,17
4015477543088,1,2,3,Rush,47,"(No Huddle, Shotgun) D.Swift up the middle to PHI 44 for no gain (C.Kancey).",0,0
4015477543110,2,1,3,Pass Reception,15,"(No Huddle, Shotgun) J.Hurts pass short right to D.Smith to TB 37 for 19 yards (C.Davis).",0,19
4015477543135,1,1,3,End Period,0,END QUARTER 3,0,0
4015477543155,1,2,4,Pass Incompletion,900,(Shotgun) J.Hurts pass incomplete deep left.,0,0
4015477543178,2,1,4,Pass Reception,892,(Shotgun) J.Hurts pass short right to D.Smith to TB 22 for 15 yards (C.Davis).,0,15
4015477543203,1,2,4,Rush,864,"(No Huddle, Shotgun) D.Swift up the middle to TB 24 for -2 yards (C.Kancey).",0,-2
4015477543225,2,2,4,Pass Reception,826,"(Shotgun) J.Hurts pass short right to D.Goedert to TB 18 for 6 yards (K.Britt). PENALTY on PHI-C.Jurgens, Ineligible Downfield Pass, 5 yards, enforced at TB 24 - No Play.",0,-5
4015477543261,2,2,4,Penalty,809,"(Shotgun) PENALTY on PHI-J.Mailata, False Start, 5 yards, enforced at TB 29 - No Play.",0,-5
4015477543285,2,3,4,Pass Reception,809,(Shotgun) J.Hurts pass short right to D.Swift to TB 33 for 1 yard (Z.McCollum).,0,1
4015477543310,3,4,4,Pass Reception,766,(Shotgun) J.Hurts pass short middle to D.Swift to TB 22 for 11 yards (A.Winfield).,0,11
4015477543335,4,4,4,Field Goal Good,726,"J.Elliott 40 yard field goal is GOOD, NULLIFIED by Penalty, Center-R.Lovato, Holder-B.Mann. PENALTY on TB-Z.McCollum, Defensive Offside, 5 yards, enforced at TB 22 - No Play.",0,5
4015477543366,4,1,4,Pass Incompletion,722,(Shotgun) J.Hurts pass incomplete deep right to D.Smith (C.Davis).,0,0
4015477543378,1,1,4,Official Timeout,717,Timeout at 11:57.,0,0
4015477543389,1,1,4,Pass Reception,717,(Shotgun) B.Mayfield pass short middle to P.Durham to TB 35 for 18 yards (D.Slay).,0,18
4015477543421,1,2,4,Pass Reception,671,(Shotgun) B.Mayfield pass short right to C.Godwin pushed ob at TB 40 for 5 yards (D.Slay).,0,5
4015477543456,2,3,4,Rush,640,(Shotgun) C.Edmonds up the middle to TB 41 for 1 yard (J.Sweat).,0,1
4015477543478,3,1,4,Pass Reception,598,(Shotgun) B.Mayfield pass short middle to C.Otton to TB 46 for 5 yards (N.Morrow).,0,5
4015477543503,1,1,4,Rush,553,"J.Skule reported in as eligible.  C.Edmonds left end to TB 46 for no gain (J.Carter). PENALTY on TB-K.Kieft, Offensive Holding, 10 yards, enforced at TB 46 - No Play.",0,-10
4015477543538,1,2,4,Pass Reception,534,(Shotgun) B.Mayfield pass deep right to M.Evans pushed ob at PHI 45 for 19 yards (D.Slay).,0,19
4015477543573,2,1,4,Rush,494,(Shotgun) R.White left guard to PHI 37 for 8 yards (N.Morrow).,0,8
4015477543595,1,2,4,Rush,448,R.White up the middle to PHI 36 for 1 yard (J.Sweat).,0,1
4015477543606,2,2,4,Timeout,443,Timeout #1 by PHI at 07:23.,0,0
4015477543617,2,3,4,Pass Reception,443,J.Skule reported in as eligible.  B.Mayfield pass short right to M.Evans to PHI 28 for 8 yards (D.Slay).,0,8
4015477543634,3,3,4,Timeout,436,Timeout #2 by PHI at 07:16.,0,0
4015477543651,3,1,4,Rush,436,J.Skule reported in as eligible.  R.White left tackle to PHI 26 for 2 yards (A.Maddox; Z.Cunningham).,0,2
4015477543667,1,1,4,Timeout,432,Timeout #3 by PHI at 07:12.,0,0
4015477543682,1,2,4,Rush,432,"J.Skule reported in as eligible.  R.White up the middle to PHI 22 for 4 yards (N.Morrow, H.Reddick).",0,4
4015477543713,2,3,4,Rush,387,"J.Skule reported in as eligible.  R.White right end to PHI 23 for -1 yards (B.Graham, D.Slay). PHI-D.Slay was injured during the play.",0,-1
4015477543725,3,3,4,Official Timeout,371,Timeout at 06:11.,0,0
4015477543737,3,0,4,Passing Touchdown,342,"(Shotgun) B.Mayfield pass deep middle to C.Godwin for 23 yards, TOUCHDOWN.C.McLaughlin extra point is GOOD, Center-Z.Triner, Holder-J.Camarda.",6,23
4015477543788,0,1,4,Kickoff,342,"J.Camarda kicks 65 yards from TB 35 to end zone, Touchback.",0,0
4015477543804,1,1,4,Pass Reception,342,(Shotgun) J.Hurts pass short right to D.Swift to PHI 36 for 11 yards (Y.Diaby).,0,11
4015477543829,1,2,4,Sack,317,"(No Huddle, Shotgun) J.Hurts sacked at PHI 29 for -7 yards (G.Gaines).",0,-7
4015477543849,2,3,4,Pass Reception,278,(Shotgun) J.Hurts pass short left to D.Swift to PHI 38 for 9 yards (A.Winfield).,0,9
4015477543874,3,3,4,Pass Reception,241,"(No Huddle, Shotgun) J.Hurts pass short middle to D.Goedert to PHI 49 for 11 yards (Z.McCollum). PHI-D.Goedert was injured during the play.  PENALTY on PHI-D.Goedert, Offensive Pass Interference, 10 yards, enforced at PHI 38 - No Play.",0,-10
4015477543913,3,4,4,Pass Reception,236,(Shotgun) J.Hurts pass short right to O.Zaccheaus to PHI 33 for 5 yards (Z.McCollum).,0,5
4015477543938,4,1,4,Pass Reception,197,(Shotgun) J.Hurts pass short left to D.Smith pushed ob at PHI 40 for 7 yards (J.Dean).,0,7
4015477543973,1,2,4,Rush,192,J.Skule reported in as eligible.  C.Edmonds left guard to PHI 37 for 3 yards (J.Davis; Z.Cunningham).,0,3
4015477543997,2,3,4,Rush,148,J.Skule reported in as eligible.  C.Edmonds up the middle to PHI 32 for 5 yards (Z.Cunningham).,0,5
4015477544009,3,3,4,Two-minute warning,120,Two-Minute Warning,0,0
4015477544021,3,4,4,Rush,120,J.Skule reported in as eligible.  C.Edmonds left tackle to PHI 36 for -4 yards (N.Morrow).,0,-4
4015477544052,4,1,4,Rush,75,J.Skule reported in as eligible.  C.Edmonds up the middle to PHI 34 for 2 yards (N.Smith; A.Maddox).,0,2
4015477544076,1,2,4,Rush,69,(Shotgun) K.Gainwell up the middle to PHI 38 for 4 yards (A.Nelson).,0,4
4015477544098,2,3,4,Rush,30,(Shotgun) K.Gainwell up the middle to PHI 42 for 4 yards (P.O'Connor).,0,4
4015477544120,0,3,4,End of Game,0,END GAME,0,0
4015477551,0,0,0,Coin Toss,900,GAME,0,0
40154775539,0,1,1,Kickoff,900,"J.Tucker kicks 65 yards from BLT 35 to end zone, Touchback.",0,0
40154775555,1,2,1,Rush,900,(Shotgun) D.Singletary left guard to HST 25 for no gain (J.Clowney; M.Harrison).,0,0
40154775577,2,3,1,Pass Incompletion,865,(Shotgun) C.Stroud pass incomplete short right to N.Collins (R.Darby).,0,0
401547755109,3,4,1,Rush,861,(Shotgun) C.Stroud scrambles up the middle to HST 32 for 7 yards (G.Stone; R.Smith).,0,7
401547755131,4,1,1,Punt,820,"C.Johnston punts 54 yards to BLT 14, Center-J.Weeks. D.Duvernay to BLT 25 for 11 yards (D.Ross; N.Hewitt).",0,11
401547755157,1,2,1,Rush,811,(Shotgun) L.Jackson right guard to BLT 29 for 4 yards (C.Harris).,0,4
401547755179,2,1,1,Pass Reception,772,(Shotgun) L.Jackson pass short middle to Z.Flowers to BLT 37 for 8 yards (J.Pitre).,0,8
401547755204,1,2,1,Rush,734,J.Hill right end to BLT 38 for 1 yard (S.Rankins).,0,1
401547755226,2,1,1,Rush,694,(Shotgun) L.Jackson scrambles right end pushed ob at BLT 47 for 9 yards (S.Nelson).,0,9
401547755253,1,1,1,Pass Reception,653,(Shotgun) L.Jackson pass short middle to O.Beckham to HST 41 for 12 yards (C.Harris).,0,12
401547755278,1,2,1,Rush,613,(Shotgun) L.Jackson right end to HST 43 for -2 yards (C.Harris).,0,-2
401547755300,2,3,1,Pass Incompletion,569,(Shotgun) L.Jackson pass incomplete short right to G.Edwards.,0,0
401547755323,3,4,1,Pass Reception,564,(Shotgun) L.Jackson pass short right to R.Bateman to HST 34 for 9 yards (S.Nelson) [W.Anderson].,0,9
401547755358,1,1,1,Official Timeout,516,Timeout at 08:36.,0,0
401547755348,4,0,1,Field Goal Good,516,"J.Tucker 53 yard field goal is GOOD, Center-T.Ott, Holder-J.Stout.",3,53
401547755368,0,1,1,Kickoff,516,"J.Tucker kicks 65 yards from BLT 35 to end zone, Touchback.",0,0
401547755391,1,1,1,Pass Reception,516,C.Stroud pass short left to D.Singletary pushed ob at HST 36 for 11 yards (P.Queen).,0,11
401547755421,1,2,1,Rush,476,"D.Singletary left tackle to HST 35 for -1 yards (J.Madubuike, B.Washington).",0,-1
401547755443,2,3,1,Pass Reception,441,"(Shotgun) C.Stroud pass short right to N.Collins to HST 38 for 3 yards (K.Hamilton, A.Maulet).",0,3
401547755468,3,1,1,Pass Reception,406,"(No Huddle, Shotgun) C.Stroud pass deep right to D.Singletary to BLT 36 for 26 yards (P.Queen).",0,26
401547755493,1,1,1,Penalty,374,"(No Huddle, Shotgun) PENALTY on HST-L.Tunsil, False Start, 5 yards, enforced at BLT 36 - No Play.",0,-5
401547755517,1,2,1,Pass Reception,357,(Shotgun) C.Stroud pass short right to D.Schultz to BLT 32 for 9 yards (P.Queen).,0,9
401547755542,2,3,1,Pass Incompletion,317,"(Shotgun) C.Stroud pass incomplete short left. PENALTY on HST-C.Stroud, Intentional Grounding, 10 yards, enforced at BLT 32.",0,-10
401547755576,3,3,1,Penalty,314,"(Shotgun) PENALTY on HST-S.Mason, False Start, 5 yards, enforced at BLT 42 - No Play.",0,-5
401547755600,3,4,1,Pass Incompletion,314,(Shotgun) C.Stroud pass incomplete deep right to N.Collins [J.Madubuike].,0,0
401547755623,4,1,1,Punt,309,"C.Johnston punts 34 yards to BLT 13, Center-J.Weeks, fair catch by D.Duvernay.",0,0
401547755636,1,1,1,Official Timeout,302,Timeout at 05:02.,0,0
401547755648,1,2,1,Rush,302,(Shotgun) G.Edwards right tackle to BLT 17 for 4 yards (S.Rankins).,0,4
401547755677,2,3,1,Rush,260,(Shotgun) J.Hill right guard to BLT 21 for 4 yards (D.Perryman; D.Barnett).,0,4
401547755699,3,4,1,Pass Incompletion,216,"(Shotgun) L.Jackson pass incomplete short right to Z.Flowers [C.Harris]. Penalty on BLT-J.Simpson, Offensive Holding, declined.",0,0
401547755733,4,1,1,Punt,208,"J.Stout punts 24 yards to BLT 45, Center-T.Ott, out of bounds. PENALTY on HST-K.Boyd, Offensive Holding, 10 yards, enforced at BLT 45.",0,14
401547755748,1,1,1,Official Timeout,202,Timeout at 03:22.,0,0
401547755763,1,2,1,Rush,201,D.Singletary right guard to HST 45 for no gain (J.Clowney).,0,0
401547755792,2,3,1,Pass Incompletion,169,"(No Huddle, Shotgun) C.Stroud pass incomplete deep right to D.Schultz.",0,0
401547755815,3,1,1,Pass Reception,163,"(Shotgun) C.Stroud pass short right to N.Collins to BLT 45 for 10 yards (P.Queen, O.Oweh).",0,10
401547755840,1,1,1,Penalty,139,"(No Huddle, Shotgun) PENALTY on HST-G.Fant, False Start, 5 yards, enforced at BLT 45 - No Play.",0,-5
401547755864,1,1,1,Pass Reception,118,(Shotgun) C.Stroud pass deep right to D.Schultz pushed ob at BLT 29 for 21 yards (R.Darby).,0,21
401547755894,1,2,1,Pass Reception,84,(Shotgun) C.Stroud pass short left to D.Singletary to BLT 27 for 2 yards (K.Hamilton).,0,2
401547755919,2,3,1,Pass Incompletion,45,(Shotgun) C.Stroud pass incomplete short middle to B.Jordan (T.Jones).,0,0
401547755942,3,3,1,Penalty,40,"(Shotgun) PENALTY on HST, Delay of Game, 5 yards, enforced at BLT 27 - No Play.",0,-5
401547755966,3,4,1,Pass Incompletion,40,(Shotgun) C.Stroud pass incomplete short right to N.Collins.,0,0
