end_down,game_id,play_id,play_type,quarter,score_value,seconds_remaining,start_down,text,yards
1.0,401438411.0,4014384111670,Punt,2.0,0.0,173.0,4.0,"(2:53) C.Waitman punts 63 yards to end zone, Center-J.Bobenmoyer, Touchback. Kick into end zone.",0.0
1.0,401438411.0,4014384111691,Rush,2.0,0.0,162.0,1.0,(2:42) J.Cook right guard to BUF 29 for 9 yards (D.Turner-Yell).,9.0
2.0,401438411.0,4014384111712,Pass Reception,2.0,0.0,139.0,2.0,"(2:19) (No Huddle, Shotgun) C.Keenum pass short left to K.Shakir to BUF 34 for 5 yards (J.Schobert). PENALTY on BUF, Illegal Formation, 5 yards, enforced at BUF 29 - No Play.",-5.0
2.0,401438411.0,4014384111747,Two-minute warning,2.0,0.0,120.0,2.0,Two-Minute Warning,0.0
1.0,401438411.0,4014384111764,Pass Reception,2.0,0.0,120.0,2.0,(2:00) (Shotgun) C.Keenum pass short middle to J.Crowder to BUF 35 for 11 yards (E.Bassey).,11.0
2.0,401438411.0,4014384111788,Pass Reception,2.0,0.0,93.0,1.0,"(1:33) (No Huddle, Shotgun) C.Keenum pass short right to I.Hodgins to BUF 42 for 7 yards (E.Bassey).",7.0
1.0,401438411.0,4014384111812,Pass Reception,2.0,0.0,70.0,2.0,"(1:10) (No Huddle, Shotgun) C.Keenum pass short left to I.Hodgins to DEN 46 for 12 yards (B.Austin).",12.0
2.0,401438411.0,4014384111836,Pass Reception,2.0,0.0,49.0,1.0,"(:49) (No Huddle, Shotgun) C.Keenum pass short left to I.Hodgins ran ob at DEN 37 for 9 yards.",9.0
2.0,401438411.0,4014384111865,Timeout,2.0,0.0,46.0,2.0,Timeout #1 by DEN at 00:46.,0.0
1.0,401438411.0,4014384111882,Pass Reception,2.0,0.0,46.0,2.0,(:46) (Shotgun) C.Keenum pass short right to J.Kumerow to DEN 27 for 10 yards (E.Bassey).,10.0
1.0,401438411.0,4014384111906,Timeout,2.0,0.0,42.0,1.0,Timeout #1 by BUF at 00:42.,0.0
2.0,401438411.0,4014384111923,Pass Reception,2.0,0.0,42.0,1.0,(:42) (Shotgun) C.Keenum pass short left to O.Howard to DEN 22 for 5 yards (E.Bassey).,5.0
2.0,401438411.0,4014384111947,Timeout,2.0,0.0,36.0,2.0,Timeout #2 by BUF at 00:36.,0.0
3.0,401438411.0,4014384111964,Pass Incompletion,2.0,0.0,36.0,2.0,"(:36) (Shotgun) C.Keenum pass incomplete short right. Thrown away, under pressure from J.Cooper.",0.0
3.0,401438411.0,4014384111990,Penalty,2.0,0.0,30.0,3.0,"(:30) (Shotgun) PENALTY on BUF-L.Tenuta, False Start, 5 yards, enforced at DEN 22 - No Play.",-5.0
3.0,401438411.0,4014384112013,Pass Incompletion,2.0,0.0,30.0,3.0,"(:30) (Shotgun) C.Keenum pass incomplete short left to Z.Moss. PENALTY on BUF-C.Ford, Illegal Use of Hands, 10 yards, enforced at DEN 27 - No Play.",-10.0
4.0,401438411.0,4014384112058,Pass Reception,2.0,0.0,25.0,3.0,"(:25) (Shotgun) C.Keenum pass short left to K.Shakir to DEN 29 for 8 yards (B.Austin). PENALTY on DEN-N.Bonitto, Defensive Offside, 5 yards, enforced at DEN 37 - No Play.",5.0
1.0,401438411.0,4014384112094,Pass Reception,2.0,0.0,21.0,3.0,"(:21) (Shotgun) C.Keenum pass deep right to K.Shakir ran ob at DEN 7 for 25 yards. Penalty on DEN-J.Kongbo, Defensive Offside, declined.",25.0
-1.0,401438411.0,4014384112135,Passing Touchdown,2.0,6.0,13.0,1.0,"(:17) (Shotgun) C.Keenum pass short right to O.Howard for 7 yards, TOUCHDOWN.T.Bass extra point is GOOD, Center-R.Ferguson, Holder-M.Araiza.",7.0
1.0,401438411.0,4014384112187,Kickoff,2.0,0.0,13.0,0.0,"T.Bass kicks 65 yards from BUF 35 to end zone, Touchback. Kicked 8 yds. into end zone, out of bounds 8 yds. deep.",0.0
2.0,401438411.0,4014384112206,Rush,2.0,0.0,13.0,1.0,(:13) J.Johnson kneels to DEN 24 for -1 yards.,-1.0
1.0,401438411.0,4014384112227,End of Half,2.0,0.0,0.0,0.0,END QUARTER 2,0.0
-1.0,401438411.0,4014384112246,Kickoff Return (Offense),3.0,0.0,900.0,0.0,B.McManus kicks 61 yards from DEN 35 to BUF 4. D.Johnson pushed ob at BUF 20 for 16 yards (B.Austin).,16.0
2.0,401438411.0,4014384112273,Rush,3.0,0.0,896.0,1.0,(14:56) 11-M.Barkley in at QB (Shotgun) D.Johnson up the middle to BUF 29 for 9 yards (J.Harris).,9.0
1.0,401438411.0,4014384112298,Rush,3.0,0.0,864.0,2.0,(14:24) D.Johnson left end to BUF 37 for 8 yards (B.Austin).,8.0
1.0,401438411.0,4014384112319,Pass Reception,3.0,0.0,825.0,1.0,(13:45) (Shotgun) M.Barkley pass short right to K.Shakir pushed ob at BUF 49 for 12 yards (F.Hicks).,12.0
2.0,401438411.0,4014384112348,Rush,3.0,0.0,785.0,1.0,"(13:05) D.Johnson up the middle to DEN 42 for 9 yards (B.Wade, D.Turner-Yell).",9.0
1.0,401438411.0,4014384112369,Rush,3.0,0.0,744.0,2.0,(12:24) D.Johnson left guard to DEN 39 for 3 yards (M.Henningsen; J.Kongbo).,3.0
2.0,401438411.0,4014384112390,Rush,3.0,0.0,705.0,1.0,(11:45) R.Blackshear right guard to DEN 32 for 7 yards (E.Uwazurike).,7.0
1.0,401438411.0,4014384112411,Rush,3.0,0.0,673.0,2.0,(11:13) (Shotgun) R.Blackshear left end pushed ob at DEN 13 for 19 yards (B.Wade).,19.0
2.0,401438411.0,4014384112437,Rush,3.0,0.0,632.0,1.0,(10:32) D.Johnson up the middle to DEN 10 for 3 yards (B.Wade).,3.0
1.0,401438411.0,4014384112458,Rush,3.0,0.0,590.0,2.0,"(9:50) D.Johnson up the middle to DEN 2 for 8 yards (J.Reed, B.Austin).",8.0
-1.0,401438411.0,4014384112479,Rushing Touchdown,3.0,6.0,542.0,1.0,"Duke Johnson 2 Yd Rush T.Bass extra point is GOOD, Center-R.Ferguson, Holder-M.Araiza.",2.0
-1.0,401438411.0,4014384112517,Kickoff Return (Offense),3.0,0.0,542.0,0.0,"T.Bass kicks 68 yards from BUF 35 to DEN -3. J.Virgil to DEN 27 for 30 yards (T.Sweeney, J.Thomas).",30.0
2.0,401438411.0,4014384112539,Rush,3.0,0.0,534.0,1.0,(8:54) 4-B.Rypien in at QB. B.Rypien scrambles right end ran ob at DEN 33 for 6 yards (T.Dodson).,6.0
1.0,401438411.0,4014384112574,Pass Reception,3.0,0.0,494.0,2.0,(8:14) (Shotgun) B.Rypien pass short left to D.Shepherd to BUF 39 for 28 yards (J.Ingram). DEN-C.Tucker was injured during the play. He is Out.  DEN-74-C.Tucker taken off on cart.,28.0
2.0,401438411.0,4014384112605,Pass Reception,3.0,0.0,471.0,1.0,(7:51) (Shotgun) B.Rypien pass short left to A.Okwuegbunam to BUF 39 for no gain (C.Lewis).,0.0
3.0,401438411.0,4014384112629,Pass Incompletion,3.0,0.0,427.0,2.0,(7:07) (Shotgun) B.Rypien pass incomplete short left to T.Quinn.,0.0
4.0,401438411.0,4014384112651,Pass Reception,3.0,0.0,423.0,3.0,(7:03) (Shotgun) B.Rypien pass short right to A.Okwuegbunam to BUF 37 for 2 yards (J.Ingram).,2.0
-1.0,401438411.0,4014384112675,Field Goal Good,3.0,3.0,377.0,4.0,"(6:23) B.McManus 55 yard field goal is GOOD, Center-J.Bobenmoyer, Holder-C.Waitman.",55.0
-1.0,401438411.0,4014384112694,Kickoff Return (Offense),3.0,0.0,377.0,0.0,B.McManus kicks 60 yards from DEN 35 to BUF 5. R.Blackshear pushed ob at BUF 27 for 22 yards (D.Turner-Yell).,22.0
2.0,401438411.0,4014384112721,Pass Incompletion,3.0,0.0,372.0,1.0,(6:12) (Shotgun) M.Barkley pass incomplete short left to I.Hodgins.,0.0
1.0,401438411.0,4014384112743,Pass Reception,3.0,0.0,367.0,2.0,(6:07) (Shotgun) M.Barkley pass short left to T.Austin pushed ob at BUF 38 for 11 yards (B.Austin).,11.0
1.0,401438411.0,4014384112772,Rush,3.0,0.0,329.0,1.0,(5:29) (Shotgun) R.Blackshear left tackle pushed ob at DEN 37 for 25 yards (B.Wade).,25.0
2.0,401438411.0,4014384112798,Pass Reception,3.0,0.0,291.0,1.0,(4:51) M.Barkley pass short middle to R.Blackshear to DEN 32 for 5 yards (B.Wade).,5.0
1.0,401438411.0,4014384112822,Pass Reception,3.0,0.0,252.0,2.0,(4:12) M.Barkley pass short right to Q.Morris to DEN 20 for 12 yards (J.Schobert).,12.0
2.0,401438411.0,4014384112846,Rush,3.0,0.0,205.0,1.0,(3:25) D.Johnson up the middle to DEN 15 for 5 yards (J.McMillian).,5.0
1.0,401438411.0,4014384112867,Pass Reception,3.0,0.0,166.0,2.0,(2:46) (Shotgun) M.Barkley pass short left to T.Austin pushed ob at DEN 8 for 7 yards (J.McMillian).,7.0
-1.0,401438411.0,4014384112896,Rushing Touchdown,3.0,6.0,125.0,1.0,"Duke Johnson 8 Yd Rush T.Bass extra point is GOOD, Center-R.Ferguson, Holder-M.Araiza.",8.0
-1.0,401438411.0,4014384112934,Kickoff Return (Offense),3.0,0.0,125.0,0.0,"T.Bass kicks 67 yards from BUF 35 to DEN -2. T.Quinn to DEN 14 for 16 yards (D.Joseph). FUMBLES (D.Joseph), and recovers at DEN 13. T.Quinn pushed ob at DEN 16 for 3 yards (J.Thomas).",18.0
2.0,401438411.0,4014384112977,Rush,3.0,0.0,118.0,1.0,"(1:58) J.Hardy right end to DEN 15 for -1 yards (A.Smith, B.Spector).",-1.0
3.0,401438411.0,4014384112998,Pass Reception,3.0,0.0,81.0,2.0,(1:21) (Shotgun) B.Rypien pass short middle to E.Saubert to DEN 25 for 10 yards (B.Spector).,10.0
1.0,401438411.0,4014384113022,Rush,3.0,0.0,42.0,3.0,(:42) (Shotgun) B.Rypien up the middle to DEN 27 for 2 yards (P.Emili; B.Spector).,2.0
2.0,401438411.0,4014384113043,Pass Incompletion,3.0,0.0,4.0,1.0,(:07) (Shotgun) B.Rypien pass incomplete short middle to T.Quinn.,0.0
2.0,401438411.0,4014384113065,End Period,3.0,0.0,0.0,2.0,END QUARTER 3,0.0
1.0,401438411.0,4014384113084,Pass Reception,4.0,0.0,900.0,2.0,(15:00) B.Rypien pass deep right to A.Okwuegbunam to BUF 47 for 26 yards (A.Smith).,26.0
2.0,401438411.0,4014384113108,Pass Reception,4.0,0.0,865.0,1.0,(14:25) B.Rypien pass short left to S.Scott to BUF 45 for 2 yards (J.Giles-Harris).,2.0
3.0,401438411.0,4014384113132,Pass Reception,4.0,0.0,827.0,2.0,(13:47) (Shotgun) B.Rypien pass short left to D.Parham to BUF 40 for 5 yards (J.Thomas).,5.0
4.0,401438411.0,4014384113156,Pass Incompletion,4.0,0.0,791.0,3.0,(13:11) (Shotgun) B.Rypien pass incomplete short right to S.Scott (M.Love). Pass tipped at line.,0.0
1.0,401438411.0,4014384113182,Pass Reception,4.0,0.0,787.0,4.0,(13:07) (Shotgun) B.Rypien pass deep right to T.Quinn to BUF 13 for 27 yards (J.Ingram).,27.0
2.0,401438411.0,4014384113206,Pass Reception,4.0,0.0,743.0,1.0,(12:23) (Shotgun) B.Rypien pass short middle to T.Quinn to BUF 10 for 3 yards (J.Ingram). Shovel pass.,3.0
1.0,401438411.0,4014384113234,Pass Reception,4.0,0.0,703.0,2.0,"(11:44) (Shotgun) B.Rypien pass short middle to D.Parham to BUF 1 for 9 yards (B.Spector, J.Giles-Harris).",9.0
-1.0,401438411.0,4014384113258,Passing Touchdown,4.0,6.0,655.0,1.0,"(11:01) B.Rypien pass short right to E.Saubert for 1 yard, TOUCHDOWN.TWO-POINT CONVERSION ATTEMPT. B.Rypien pass to S.Scott is incomplete. ATTEMPT FAILS.",1.0
1.0,401438411.0,4014384113297,Kickoff,4.0,0.0,655.0,0.0,"B.McManus kicks 65 yards from DEN 35 to end zone, Touchback. 35-R.Blackshear kneels, 1 yd. into end zone.",0.0
1.0,401438411.0,4014384113316,Pass Reception,4.0,0.0,655.0,1.0,(10:55) M.Barkley pass short left to R.Blackshear to BUF 41 for 16 yards (B.Wade).,16.0
2.0,401438411.0,4014384113344,Rush,4.0,0.0,616.0,1.0,(10:16) (Shotgun) R.Blackshear left tackle to BUF 43 for 2 yards (J.Harris).,2.0
3.0,401438411.0,4014384113365,Rush,4.0,0.0,581.0,2.0,(9:41) R.Blackshear up the middle to BUF 48 for 5 yards (D.Turner-Yell).,5.0
4.0,401438411.0,4014384113386,Pass Reception,4.0,0.0,539.0,3.0,(8:59) (Shotgun) M.Barkley pass short right to Q.Morris to 50 for 2 yards (D.Turner-Yell).,2.0
1.0,401438411.0,4014384113410,Punt,4.0,0.0,495.0,4.0,"(8:15) M.Haack punts 38 yards to DEN 12, Center-R.Ferguson, fair catch by K.Hinton.",0.0
2.0,401438411.0,4014384113429,Pass Reception,4.0,0.0,488.0,1.0,(8:08) (Shotgun) B.Rypien pass short left to J.Hardy to DEN 14 for 2 yards (N.McCloud; J.Giles-Harris).,2.0
3.0,401438411.0,4014384113453,Pass Reception,4.0,0.0,447.0,2.0,(7:27) (Shotgun) B.Rypien pass short left to S.Williams to DEN 17 for 3 yards (A.Smith).,3.0
1.0,401438411.0,4014384113477,Pass Reception,4.0,0.0,400.0,3.0,(6:40) (Shotgun) B.Rypien pass deep right to J.Virgil to DEN 37 for 20 yards (B.Spector).,20.0
2.0,401438411.0,4014384113501,Rush,4.0,0.0,357.0,1.0,"(5:57) (Shotgun) S.Scott up the middle to DEN 39 for 2 yards (M.Love, B.Bryant).",2.0
1.0,401438411.0,4014384113522,Pass Reception,4.0,0.0,317.0,2.0,(5:17) (Shotgun) B.Rypien pass short left to J.Virgil pushed ob at BUF 42 for 19 yards (B.Spector).,19.0
1.0,401438411.0,4014384113551,Penalty,4.0,0.0,274.0,1.0,"(4:34) (Shotgun) PENALTY on DEN-S.Gutierrez, False Start, 5 yards, enforced at BUF 42 - No Play.",-5.0
2.0,401438411.0,4014384113574,Pass Reception,4.0,0.0,272.0,1.0,(4:32) (Shotgun) B.Rypien pass short right to T.Quinn to BUF 40 for 7 yards (N.McCloud).,7.0
3.0,401438411.0,4014384113598,Pass Reception,4.0,0.0,242.0,2.0,(4:02) (Shotgun) B.Rypien pass short left to D.Shepherd to BUF 36 for 4 yards (J.Miller).,4.0
1.0,401438411.0,4014384113622,Pass Reception,4.0,0.0,196.0,3.0,(3:16) (Shotgun) B.Rypien pass short right to D.Shepherd to BUF 30 for 6 yards (J.Ingram).,6.0
2.0,401438411.0,4014384113646,Pass Reception,4.0,0.0,156.0,1.0,"(2:36) (Shotgun) B.Rypien pass short right to E.Saubert to BUF 24 for 6 yards (B.Spector, A.Smith).",6.0
2.0,401438411.0,4014384113670,Two-minute warning,4.0,0.0,120.0,2.0,Two-Minute Warning,0.0
1.0,401438411.0,4014384113687,Pass Reception,4.0,0.0,120.0,2.0,(2:00) (Shotgun) B.Rypien pass short left to T.Quinn to BUF 19 for 5 yards (J.Ingram).,5.0
2.0,401438411.0,4014384113711,Pass Reception,4.0,0.0,86.0,1.0,(1:26) (Shotgun) B.Rypien pass short left to S.Scott to BUF 18 for 1 yard (J.Giles-Harris).,1.0
2.0,401438411.0,4014384113735,Timeout,4.0,0.0,75.0,2.0,Timeout #1 by DEN at 01:15.,0.0
2.0,401438411.0,4014384113761,Fumble Recovery (Opponent),4.0,0.0,75.0,2.0,"(1:15) (Shotgun) B.Rypien FUMBLES (Aborted) at BUF 24, RECOVERED by BUF-D.Joseph at BUF 24. PENALTY on BUF-D.Joseph, Defensive Offside, 5 yards, enforced at BUF 18 - No Play.",5.0
1.0,401438411.0,4014384113798,Pass Reception,4.0,0.0,71.0,2.0,(1:11) (Shotgun) B.Rypien pass short left to T.Quinn to BUF 8 for 5 yards (A.Smith).,5.0
2.0,401438411.0,4014384113826,Pass Incompletion,4.0,0.0,42.0,1.0,"(:42) (No Huddle, Shotgun) B.Rypien pass incomplete short left to T.Quinn.",0.0
3.0,401438411.0,4014384113848,Rush,4.0,0.0,37.0,2.0,(:37) (Shotgun) B.Rypien scrambles up the middle to BUF 7 for 1 yard (P.Emili).,1.0
3.0,401438411.0,4014384113875,Timeout,4.0,0.0,30.0,3.0,Timeout #2 by DEN at 00:30.,0.0
4.0,401438411.0,4014384113892,Rush,4.0,0.0,30.0,3.0,(:30) (Shotgun) S.Scott up the middle to BUF 5 for 2 yards (M.Love).,2.0
4.0,401438411.0,4014384113913,Timeout,4.0,0.0,26.0,4.0,Timeout #3 by DEN at 00:26.,0.0
1.0,401438411.0,4014384113930,Sack,4.0,0.0,18.0,4.0,(:26) (Shotgun) B.Rypien sacked at BUF 24 for -19 yards (E.Ankou).,-19.0
2.0,401438411.0,4014384113949,Rush,4.0,0.0,18.0,1.0,(:18) M.Barkley kneels to BUF 23 for -1 yards.,-1.0
2.0,401438411.0,4014384113970,End of Game,4.0,0.0,0.0,0.0,END GAME,0.0
0.0,401438011.0,4014380111,Coin Toss,0.0,0.0,900.0,0.0,GAME,0.0
-1.0,401438011.0,40143801141,Kickoff Return (Offense),1.0,0.0,900.0,0.0,J.Verity kicks 61 yards from IND 35 to DET 4. M.Alexander to DET 30 for 26 yards (F.Rhyne).,26.0
2.0,401438011.0,40143801163,Pass Reception,1.0,0.0,894.0,1.0,(14:54) D.Blough pass short left to C.Reynolds to DET 35 for 5 yards (E.Speed).,5.0
3.0,401438011.0,40143801187,Rush,1.0,0.0,855.0,2.0,(14:22) C.Reynolds left guard to DET 39 for 4 yards (F.Rhyne).,4.0
1.0,401438011.0,401438011108,Pass Reception,1.0,0.0,825.0,3.0,(13:45) (Shotgun) D.Blough pass short right to K.Raymond to DET 44 for 5 yards (R.Thomas).,5.0
2.0,401438011.0,401438011132,Rush,1.0,0.0,789.0,1.0,(13:09) C.Reynolds up the middle to DET 47 for 3 yards (F.Rhyne).,3.0
1.0,401438011.0,401438011153,Rush,1.0,0.0,752.0,2.0,(12:32) D.Blough scrambles up the middle to IND 46 for 7 yards (A.Chesley).,7.0
2.0,401438011.0,401438011174,Pass Reception,1.0,0.0,711.0,1.0,(11:51) D.Blough pass short left to K.Raymond to IND 41 for 5 yards (T.Brown).,5.0
3.0,401438011.0,401438011198,Rush,1.0,0.0,674.0,2.0,(11:14) C.Reynolds up the middle to IND 40 for 1 yard (E.Speed).,1.0
1.0,401438011.0,401438011219,Rush,1.0,0.0,638.0,3.0,"(10:38) (Shotgun) C.Reynolds left guard to IND 33 for 7 yards (N.Cross, I.Odenigbo).",7.0
2.0,401438011.0,401438011240,Rush,1.0,0.0,612.0,1.0,(10:12) J.Jefferson right end pushed ob at IND 24 for 9 yards (R.Thomas).,9.0
1.0,401438011.0,401438011266,Rush,1.0,0.0,583.0,2.0,(9:43) D.Blough scrambles right end to IND 13 for 11 yards (N.Cross).,11.0
2.0,401438011.0,401438011287,Rush,1.0,0.0,543.0,1.0,(9:03) C.Reynolds right tackle to IND 13 for no gain (F.Rhyne; B.Cowart).,0.0
3.0,401438011.0,401438011308,Rush,1.0,0.0,504.0,2.0,(8:24) (Shotgun) J.Jefferson left tackle to IND 10 for 3 yards (C.Patton; E.Speed).,3.0
4.0,401438011.0,401438011329,Pass Incompletion,1.0,0.0,468.0,3.0,(7:48) (Shotgun) D.Blough pass incomplete short left to K.Raymond (N.Cross).,0.0
-1.0,401438011.0,401438011351,Field Goal Good,1.0,3.0,460.0,4.0,"(7:43) A.Seibert 28 yard field goal is GOOD, Center-S.Daly, Holder-J.Fox.",28.0
-1.0,401438011.0,401438011370,Kickoff Return (Offense),1.0,0.0,460.0,0.0,A.Seibert kicks 67 yards from DET 35 to IND -2. D.Harris to IND 28 for 30 yards (J.Woods).,30.0
2.0,401438011.0,401438011392,Rush,1.0,0.0,454.0,1.0,(7:34) P.Lindsay left end to IND 33 for 5 yards (A.Pittman; M.Rodriguez).,5.0
3.0,401438011.0,401438011413,Pass Reception,1.0,0.0,418.0,2.0,"(6:58) N.Foles pass short left to K.Granson to IND 32 for -1 yards (J.Cominsky, A.Pittman).",-1.0
1.0,401438011.0,401438011437,Pass Reception,1.0,0.0,371.0,3.0,(6:11) (Shotgun) N.Foles pass short right to D.Patmon to DET 45 for 23 yards (K.Joseph).,23.0
1.0,401438011.0,401438011461,Pass Reception,1.0,0.0,326.0,1.0,(5:26) (Shotgun) N.Foles pass deep left to D.Patmon to DET 25 for 20 yards (K.Joseph).,20.0
2.0,401438011.0,401438011485,Rush,1.0,0.0,289.0,1.0,(4:49) (Shotgun) P.Lindsay left guard to DET 25 for no gain (D.Barnes; I.Buggs).,0.0
3.0,401438011.0,401438011506,Rush,1.0,0.0,250.0,2.0,(4:10) (Shotgun) P.Lindsay right tackle to DET 24 for 1 yard (D.Barnes; W.Harris).,1.0
1.0,401438011.0,401438011527,Pass Reception,1.0,0.0,208.0,3.0,(3:28) (Shotgun) N.Foles pass short right to A.Pierce pushed ob at DET 15 for 9 yards (K.Joseph).,9.0
2.0,401438011.0,401438011556,Rush,1.0,0.0,170.0,1.0,(2:50) P.Lindsay right guard to DET 13 for 2 yards (D.Barnes).,2.0
3.0,401438011.0,401438011577,Pass Reception,1.0,0.0,136.0,2.0,(2:16) (Shotgun) N.Foles pass short right to P.Lindsay to DET 8 for 5 yards (J.Hughes).,5.0
4.0,401438011.0,401438011601,Pass Incompletion,1.0,0.0,97.0,3.0,(1:37) (Shotgun) N.Foles pass incomplete short right to P.Lindsay.,0.0
-1.0,401438011.0,401438011623,Field Goal Good,1.0,3.0,88.0,4.0,"(1:32) J.Verity 26 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",26.0
-1.0,401438011.0,401438011642,Kickoff Return (Offense),1.0,0.0,88.0,0.0,J.Verity kicks 58 yards from IND 35 to DET 7. M.Alexander to DET 27 for 20 yards (T.Denbow; M.Tell).,20.0
1.0,401438011.0,401438011664,Rush,1.0,0.0,79.0,1.0,(1:19) C.Reynolds left guard to DET 38 for 11 yards (D.Odeyingbo).,11.0
1.0,401438011.0,401438011685,Rush,1.0,0.0,44.0,1.0,"(:44) C.Reynolds right guard to DET 49 for 11 yards (R.Thomas, M.Tell).",11.0
1.0,401438011.0,401438011706,End Period,1.0,0.0,0.0,1.0,END QUARTER 1,0.0
2.0,401438011.0,401438011725,Pass Reception,2.0,0.0,900.0,1.0,(15:00) D.Blough pass short right to S.Zylstra pushed ob at IND 45 for 6 yards (M.Tell).,6.0
3.0,401438011.0,401438011749,Rush,2.0,0.0,864.0,2.0,(14:24) J.Jefferson left tackle to IND 43 for 2 yards (I.Odenigbo; T.Brown).,2.0
4.0,401438011.0,401438011770,Rush,2.0,0.0,829.0,3.0,(13:49) (Shotgun) J.Jefferson up the middle to IND 42 for 1 yard (B.Banogu; E.Speed).,1.0
1.0,401438011.0,401438011791,Rush,2.0,0.0,790.0,4.0,(13:10) J.Jefferson left guard to IND 35 for 7 yards (R.Thomas).,7.0
1.0,401438011.0,401438011812,Rush,2.0,0.0,758.0,1.0,(12:38) Ju.Jackson right tackle pushed ob at IND 16 for 19 yards (F.Rhyne).,19.0
2.0,401438011.0,401438011838,Fumble Recovery (Own),2.0,0.0,725.0,1.0,"(12:05) D.Blough FUMBLES (Aborted) at IND 20, recovered by DET-Ju.Jackson at IND 18.",0.0
3.0,401438011.0,401438011875,Pass Incompletion,2.0,0.0,680.0,2.0,(11:24) D.Blough pass incomplete deep right to K.Pimpleton (A.Chesley).,0.0
4.0,401438011.0,401438011897,Pass Reception,2.0,0.0,680.0,3.0,(11:20) (Shotgun) D.Blough pass short left to J.Jefferson to IND 22 for -4 yards (T.Lewis).,-4.0
-1.0,401438011.0,401438011921,Field Goal Good,2.0,3.0,636.0,4.0,"(10:41) A.Seibert 40 yard field goal is GOOD, Center-S.Daly, Holder-J.Fox.",40.0
-1.0,401438011.0,401438011945,Kickoff Return (Offense),2.0,0.0,636.0,0.0,"A.Seibert kicks 66 yards from DET 35 to IND -1. D.Harris pushed ob at IND 31 for 32 yards (M.Rodriguez). PENALTY on IND-F.Rhyne, Offensive Holding, 10 yards, enforced at IND 24.",25.0
2.0,401438011.0,401438011988,Sack,2.0,0.0,632.0,1.0,(10:32) S.Ehlinger sacked ob at IND 12 for -2 yards (E.Banks).,-2.0
3.0,401438011.0,4014380111007,Rush,2.0,0.0,601.0,2.0,(10:01) (Shotgun) S.Ehlinger up the middle to IND 14 for 2 yards (B.Hector; E.Banks).,2.0
4.0,401438011.0,4014380111028,Pass Reception,2.0,0.0,564.0,3.0,(9:24) (Shotgun) S.Ehlinger pass short right to D.Patmon to IND 20 for 6 yards (J.Okudah).,6.0
1.0,401438011.0,4014380111052,Punt,2.0,0.0,522.0,4.0,"(8:42) R.Sanchez punts 46 yards to DET 34, Center-L.Rhodes. M.Alexander to DET 40 for 6 yards (L.Rhodes; J.Skalski).",6.0
2.0,401438011.0,4014380111077,Pass Reception,2.0,0.0,511.0,1.0,"(8:31) (Shotgun) D.Blough pass short left to M.Alexander to DET 44 for 4 yards (A.Chesley, S.Weatherford).",4.0
3.0,401438011.0,4014380111101,Rush,2.0,0.0,482.0,2.0,(8:02) J.Jefferson left guard to DET 47 for 3 yards (A.Chesley; C.Brooks).,3.0
1.0,401438011.0,4014380111122,Pass Interception Return,2.0,0.0,438.0,3.0,(7:29) (Shotgun) D.Blough pass short middle intended for T.Kennedy INTERCEPTED by T.Brown (F.Rhyne) at DET 49. T.Brown to DET 21 for 28 yards (J.Jefferson).,28.0
2.0,401438011.0,4014380111148,Rush,2.0,0.0,438.0,1.0,(7:18) (Shotgun) T.Williams right end to DET 21 for no gain (D.Taylor).,0.0
3.0,401438011.0,4014380111169,Pass Incompletion,2.0,0.0,405.0,2.0,(6:45) (Shotgun) S.Ehlinger pass incomplete short right to K.Granson (C.Board).,0.0
4.0,401438011.0,4014380111191,Pass Incompletion,2.0,0.0,401.0,3.0,(6:41) (Shotgun) S.Ehlinger pass incomplete deep left to D.Patmon.,0.0
-1.0,401438011.0,4014380111213,Field Goal Good,2.0,3.0,388.0,4.0,"(6:33) J.Verity 40 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",40.0
-1.0,401438011.0,4014380111232,Kickoff Return (Offense),2.0,0.0,388.0,0.0,J.Verity kicks 60 yards from IND 35 to DET 5. M.Alexander pushed ob at IND 34 for 61 yards (E.Fernea).,61.0
2.0,401438011.0,4014380111264,Pass Reception,2.0,0.0,379.0,1.0,(6:19) D.Blough pass short left to T.Kennedy to IND 33 for 1 yard (T.Denbow).,1.0
3.0,401438011.0,4014380111288,Pass Incompletion,2.0,0.0,343.0,2.0,(5:43) (Shotgun) D.Blough pass incomplete short left to T.Kennedy.,0.0
4.0,401438011.0,4014380111310,Sack,2.0,0.0,339.0,3.0,(5:39) (Shotgun) D.Blough sacked at IND 37 for -4 yards (I.Odenigbo).,-4.0
1.0,401438011.0,4014380111329,Field Goal Missed,2.0,0.0,296.0,4.0,"(5:03) A.Seibert 55 yard field goal is No Good, Hit Right Upright, Center-S.Daly, Holder-J.Fox.",55.0
1.0,401438011.0,4014380111349,Pass Reception,2.0,0.0,296.0,1.0,(4:56) S.Ehlinger pass deep left to K.Granson ran ob at DET 36 for 19 yards.,19.0
2.0,401438011.0,4014380111378,Rush,2.0,0.0,262.0,1.0,(4:22) (Shotgun) D.Jackson left tackle to DET 38 for -2 yards (M.Gilbert; A.Bryant).,-2.0
3.0,401438011.0,4014380111399,Pass Reception,2.0,0.0,226.0,2.0,(3:46) (Shotgun) S.Ehlinger pass short left to M.Strachan to DET 33 for 5 yards (D.Taylor; A.Parker).,5.0
